x_m,y_m,z_m
-1.394149603204120624e-01,3.068612993701111402e-02,3.425043629865992534e-01
-1.135364502675305087e-01,-5.685081409007943648e-03,1.180904139834847433e-01
6.464206746387875235e-02,2.275983557417022018e-01,4.726318341787935640e-01
6.076387198174740961e-02,-8.784342261528733931e-02,1.348546345447078076e-01
5.325591708048309399e-04,2.913382381188952749e-02,1.625533850979892780e-01
2.395567564034615030e-02,-1.400463662133704101e-01,2.491681952060860461e-01
2.642354061061046866e-01,-3.926084522933030729e-02,4.563052581690471010e-01
2.004752985725936909e-01,7.277459566979418981e-02,3.439563370035946810e-01
-1.348757318969384389e-01,-2.683537327788935167e-01,5.889541783453636214e-02
-5.892134552324667512e-02,-1.048921109710103799e-01,3.791591271456316858e-02
1.172645411775415508e-01,1.515932881249069109e-01,2.049940335742407860e-01
9.567390725529456574e-02,8.940905619662911641e-02,9.990056491898469115e-02
1.021279894685960532e-01,-1.209365151281796141e-01,4.093949120664569508e-01
2.275925896185272967e-01,-1.367168687368472413e-01,4.189173474712666323e-01
-2.467468085252506049e-01,2.135460125650962548e-01,4.847661895689692191e-01
1.876613844101166495e-01,-1.560046203670900911e-01,-4.148849755163349501e-02
-1.853166440647986413e-01,3.228529457254019630e-01,-3.029902727784012859e-02
1.365758713786058842e-01,2.812233100257795493e-01,-1.391124416603364833e-02
-1.326597025331664043e-02,3.849669491114547648e-02,7.641702166098710003e-02
-2.871761348116791401e-01,1.231342538454404945e-01,-1.157975758406127320e-01
1.523056521676627029e-01,3.469248789203203120e-01,8.283435954744319818e-02
-1.034435331546655346e-01,1.103067382354884496e-02,6.007855236101564689e-01
2.300101245592364729e-03,1.282733191843273696e-02,-2.984185941111183391e-02
4.311390341226413181e-01,-1.153177278271998174e-01,-6.768944125234131748e-02
-1.076261096104055986e-01,1.832803381937646997e-02,-3.433455977118494151e-01
3.343619188741110693e-02,-9.897766083441983387e-02,2.247827666099039279e-01
-1.227175630561448544e-01,3.901246104646280410e-01,3.608049169262789180e-01
-2.180897253636163435e-01,2.262811536249913769e-01,-1.250974258674149298e-01
-8.494772726772081839e-02,3.316846266967650707e-03,-3.767823713353224413e-01
-1.147097623315436327e-01,-3.568472064674843569e-01,3.593308942862697419e-01
-2.142833381737404841e-01,2.085478510062388491e-02,-2.827948364415535099e-01
4.699719918074439506e-02,-1.297453022980490367e-01,-3.461895333413805287e-01
5.138959674486183460e-02,2.833640558956669608e-02,-2.397754577977807833e-02
-3.774047753425886775e-02,-1.731884544561919370e-03,1.581402073608731973e-01
2.687720200155395700e-01,-2.587288907882119848e-01,4.591963760449116472e-01
4.235755545652953313e-01,1.559413497019419559e-01,3.357366884004042151e-01
2.307275773514741793e-02,5.168277213967625849e-02,1.008175025543728148e-01
-4.671849612559563214e-01,1.555731608553591050e-01,2.128286717027064456e-01
2.950922611027125830e-01,-1.046955929773473598e-01,3.857773452788780810e-01
9.318305395226211818e-03,-2.746426218200452851e-01,1.013812215004215866e-01
-2.889191693137207473e-01,2.124906050485291797e-01,4.522511331975804794e-01
4.508692151740936738e-02,9.204318357483318169e-02,8.345554553172845891e-02
-8.420677652293635795e-02,-1.004718763785139232e-02,2.798293115902025785e-02
1.599183809875480144e-01,-3.718054633507845153e-01,-9.696561197220644746e-02
3.089846867365947380e-01,2.259884975957745512e-01,4.288085065023919951e-01
-1.161741395580036668e-01,-5.392660365722429239e-02,-3.648499273164860224e-01
1.998937160168291483e-01,2.098879948707065290e-01,-2.824444764491578774e-01
6.479917562301418243e-02,-2.227070464174988051e-01,-2.962993319342075993e-01
1.186936997697712465e-01,-2.824858904753446698e-01,4.949117308726173059e-01
1.211681688430194144e-02,5.065763490581211281e-02,7.281098475228278688e-02
-3.705812962096213629e-03,-9.724039572505581430e-03,1.675040756316565904e-01
3.249266563697564281e-01,-1.901802754673875828e-01,2.443681176053541793e-01
-3.122423255937978315e-03,2.237326119469046082e-01,1.198457009067316337e-01
1.807554986272098541e-01,2.171143446531381138e-01,-6.595301048713077263e-02
-1.410188417750776746e-01,1.901693930997673254e-01,7.375276333862522404e-02
1.187463890162593072e-01,2.150916784850773755e-01,9.041008202733388788e-03
1.739005203794175836e-01,-3.884745488734765717e-02,1.045102016967308367e-01
-6.060346471469290480e-02,3.934874339708065161e-03,6.122198333065904663e-01
2.766601717651752668e-01,2.646871007217142524e-01,-1.657051868132388139e-01
1.006617575583423907e-01,9.660594052822821243e-02,1.365990369170936615e-02
4.166433575294881814e-03,2.089768504618451095e-01,4.997103986114266316e-01
-2.057528580244552818e-01,-1.104707707630666613e-01,1.812075766243779473e-01
-3.869944082231254190e-01,-1.600954896145009160e-02,-1.557399187738841007e-01
-2.405677738352542949e-01,-8.067792878744294016e-02,5.202554947324798951e-01
-9.589327212096386555e-02,2.691928107923471369e-01,4.974093994580907063e-01
-1.618856549224065300e-01,5.905155850460405004e-02,-3.375557543292975748e-01
-2.683905400801047669e-01,-3.617672244778866730e-01,2.213008542180744387e-01
2.341916433357318084e-01,1.560821824950643644e-02,2.399838027298140664e-01
-9.564518478685395120e-02,-1.263473588527082303e-01,2.730495983483849920e-01
1.233329886585775859e-01,1.662911255528512211e-01,1.629111277701335569e-01
-2.155337261250771241e-03,-7.349280621412998885e-03,5.494193709856228652e-02
4.475211095246574983e-02,-2.131436651951442926e-02,1.110754314767373879e-01
-2.097566271016419737e-01,2.886221025967136700e-01,-9.081293496812389843e-02
-4.109783903129996530e-01,-2.204266657934598195e-01,2.633769860088887582e-01
-1.505749861817345936e-02,5.571039015941214173e-02,1.344098842128472748e-01
-1.358013019377710406e-01,2.489398285314060322e-01,9.722318092814805079e-02
-2.479834176958713166e-01,2.815045891887288029e-02,1.508841341454890406e-01
-2.844430454876391567e-01,-3.852915658509881158e-01,2.727051464748191933e-01
-1.548765469753295154e-01,7.724432347710376290e-02,2.815677565871747140e-02
2.502736128716617423e-03,-3.294648584216271995e-04,-3.863400030365479743e-01
-6.972135497000879478e-02,-1.381409090885720448e-01,-3.593201625344672467e-01
3.673879257878520099e-01,-1.383192446809320963e-01,3.079437695834014166e-01
-4.757220828188235551e-02,1.971082709556161994e-01,3.423427529024334337e-01
-9.985877163965264924e-02,-3.492613478765733276e-02,6.100827813227728269e-01
-8.905464982451934131e-03,4.476250690384973863e-02,-9.684573278585809075e-02
-3.888246851244570729e-02,-2.069578534302083522e-02,5.159863089308853734e-01
-3.788271685296654839e-02,-1.815037151521305125e-02,9.192498666108044059e-02
-8.087199875443601416e-02,-5.531017617697423644e-03,1.461833881681193492e-01
1.905293143754479002e-01,7.745448936198034984e-02,2.315062280621935364e-01
-3.334614554229994865e-01,-1.600512295077646530e-01,4.669898845952803745e-02
-2.381787316882865713e-01,-1.545394332394080597e-02,3.845324792972080186e-01
-1.896730167689373858e-01,-2.790308297911719415e-01,-2.249757248500230400e-01
-3.395289685017534587e-01,3.518629561354609803e-01,1.856937763053663482e-01
-1.068973996921718239e-01,1.110140137112325814e-01,1.691674810031488230e-01
3.749432785460473649e-01,-2.861410178936915627e-01,-3.383812409571261559e-02
7.379260302664923665e-02,8.401816149430879621e-02,5.065382260077507803e-01
-8.920475037432469556e-02,-1.989611796563931501e-01,-3.177260130199078825e-01
-8.553650528051211233e-02,3.820278677853525262e-02,4.612752036939040540e-02
-1.206212724317509005e-01,-2.879895308485573846e-01,4.871277657485404977e-01
-8.374798339430279681e-02,-2.962987983199972808e-01,3.798697063585495526e-01
2.295009388323697441e-01,-2.691084787144197854e-01,3.468824311492316181e-01
2.816912202140192112e-01,2.579348757989363694e-02,2.060854353973031738e-01
-2.189397441415510959e-01,1.689209627387340817e-01,5.365742099190659031e-01
-3.535189286945648879e-03,-9.186093888146398823e-02,-2.016135722395914764e-01
2.265326770352540653e-01,-1.235706721877815328e-01,5.042768081757806886e-01
6.989530109094524435e-02,1.228471911355189933e-01,5.353039218029980173e-01
1.712123926805284579e-01,-2.954638742480628633e-01,3.161651188207714180e-01
-2.661978074743493600e-02,-2.326732094906915904e-01,-1.459172774912509130e-01
4.403043028955873350e-02,4.212661949857484517e-02,2.671922104915617352e-02
-1.277708170479687488e-01,4.981269083314884133e-02,4.756042025936605411e-01
-8.910389043444691404e-02,1.564003564747162289e-01,7.955280802093553372e-02
2.974973556781040918e-01,-1.393728145587831979e-01,-1.036872418642927340e-01
-5.170548756681615440e-03,2.014085996849787064e-01,-1.444348307043173962e-01
-4.641790287852540220e-01,1.568031652250716501e-01,2.254716729741416126e-01
-1.320331005606991404e-01,-2.559024517555544831e-01,8.072842357136308933e-02
-3.149771391265002163e-01,3.559894027410346468e-02,3.952707362848193462e-01
4.655221224074531511e-02,3.469089540465088162e-02,1.134055165343502147e-01
-1.076752343328881978e-01,1.405378901059124719e-01,-3.453502893447147892e-01
-1.427524378602134103e-01,2.429094047967360059e-01,3.882000256243215985e-01
2.414286048239107016e-02,6.143996470424688966e-02,-3.818324136889120202e-01
-1.912554815545641218e-01,-7.159505801270811542e-02,1.547508901030999473e-01
-2.365849417592199300e-01,-1.462096019329866409e-02,5.230389149744856248e-01
2.458447513543299268e-01,1.114871735001910780e-01,-3.068208065228589243e-01
3.396344891505833075e-01,2.317818854784039206e-01,1.677784643256818864e-01
-6.949163355410459264e-02,-1.757743557018200953e-01,1.466092762406589478e-01
-8.670760033720206761e-02,-1.032813978752280815e-01,1.315535473133382371e-01
2.120516316880394214e-01,1.992415477769156062e-01,-4.596850324446793284e-02
4.984543113690383803e-02,1.984953667724862619e-02,1.974375692663457027e-01
4.034097674551899160e-01,1.865476596920786767e-01,3.206939114765598453e-01
8.860634890856391999e-02,-1.139121254481237529e-02,1.555551967282623460e-01
-2.358895590347618032e-01,3.986539534031144361e-02,-6.744080799705554075e-02
1.871108832433685532e-01,-8.975761203414391043e-02,7.527152031309469749e-02
-1.547749415097650350e-01,-2.137715805712060990e-01,-1.301575502508099114e-01
-8.924814746952644540e-02,1.070537075439336877e-01,-1.684433568088240796e-01
-8.383434174175713460e-02,-3.186761508620923333e-01,2.011781332664575039e-01
1.630260510863008883e-01,-3.516796998525423268e-01,3.378557069448140937e-01
2.049292694041978669e-01,-1.565086441031390552e-01,-2.198699950444197304e-01
3.143823267274217237e-01,3.400519599200231280e-01,9.406815870696147788e-04
1.864619981105160862e-01,1.401417439731170722e-01,6.681732079616564679e-02
2.226866140617038414e-01,2.884950207609735667e-02,2.420993920387641274e-01
6.773583015745240909e-02,3.797297769497141040e-01,3.481157147625690840e-01
9.327559298326101866e-02,-2.749454460247089393e-01,3.242893604615785241e-01
7.616736719079170159e-02,-6.328673449096376691e-02,-8.791460367749312499e-02
1.998389693429124536e-01,8.351881855601743510e-02,2.871549723302865842e-02
7.973636561257168437e-03,8.832834846903186987e-02,1.589579386922834736e-01
-2.748863901015979883e-01,3.395818863063074233e-01,1.209274143757908676e-01
-3.265599019026607652e-05,-6.007700967289550387e-02,8.496962971905067108e-02
-3.177595348739394865e-01,4.755250909243232543e-02,-2.404375861475205600e-01
-2.144410785376128226e-01,1.601513224007936054e-01,3.448495658207862968e-01
2.953034164856196964e-02,4.487122075737898230e-01,-8.533142423072043181e-02
-1.547208156325818873e-01,4.478315711669980104e-01,5.363217791590763756e-02
2.450192473987794495e-01,4.058361440309087020e-02,-2.996955390972972366e-01
1.328849291775625018e-02,-2.625298836266811708e-01,5.469604225014597088e-01
-1.589460994727755205e-01,3.500790214119445798e-01,1.161654563624296699e-01
2.696608736089027847e-01,3.717804062436457224e-01,1.320064988426438712e-01
3.488164388972463947e-01,-3.024170941770708554e-01,-7.343991223277935437e-03
-2.668545182294520535e-01,-1.345700875708044641e-01,-1.759329996875511615e-01
6.233231571573648322e-02,-1.511512230557935377e-01,-7.693168320922044723e-02
-1.990707300908659688e-02,4.033944519157969810e-02,1.638011366514514899e-01
-1.024961948539974133e-01,-2.775764811415191990e-02,-1.325371000217075157e-01
-6.698456125934500183e-02,-1.490981498384270076e-01,-3.353431393289620366e-01
2.137532728888260070e-01,3.082236442284086997e-01,4.429315872205819571e-01
-2.484791946228597226e-01,-9.895372045903756686e-02,-2.696578370928973678e-01
3.383784641313828528e-02,-2.204819176731896702e-01,1.906752556773195356e-02
-4.357695303209482840e-01,1.159656738097650935e-01,-1.042805302126287165e-01
3.396352216904580112e-01,2.272381010634607068e-01,1.188552762448876060e-01
9.522670158263997833e-04,-3.913225086033087635e-02,7.291697038100551642e-02
3.143754054103988227e-01,1.951789068591656615e-02,-2.712475028098627616e-01
1.565225290236576805e-01,-2.330080898240289855e-01,3.178081588679724234e-01
-2.541983772090001745e-02,-2.011988755494676928e-01,4.914363936400810151e-01
1.551638344308597095e-01,1.980313554447720725e-01,-1.293646457725768917e-01
-9.958759257921304120e-02,-2.838888936344192634e-02,-4.338600340514400799e-02
-4.031154808332572392e-02,7.218953193878752117e-02,4.966476470554861966e-02
-2.825985429186263498e-01,6.199152477686031143e-02,4.916499875667427744e-01
-2.248731395431024793e-01,3.528478990803676774e-01,-1.785475831253500838e-03
-1.460480299270912052e-01,3.349668300980772340e-02,-7.419323086597591488e-02
-4.918877742653256918e-02,-4.709320523385043117e-03,1.063555573552204814e-01
-1.875529956661978470e-01,1.894381496552737798e-01,2.361587659792203642e-01
-3.404482753569076925e-02,-3.133322675254919532e-02,1.004782693339722754e-01
4.591476318595518191e-01,-5.211813015398910481e-02,3.092323925066483570e-01
2.295065248605945851e-01,-2.570860379152938302e-01,3.245328149831319675e-02
-2.798591981594545849e-02,2.389423748085663102e-01,-3.057547340016735227e-01
3.266953378374358175e-01,-9.962280350541127816e-02,4.794678151632146557e-02
-1.843094446002397080e-01,-3.030016239922296295e-01,2.231385906516310247e-01
-3.291702592610430966e-01,8.100414881225279085e-02,1.308143490129639874e-01
-1.744765407797360113e-01,-4.630782878175657147e-03,3.420655393799759691e-01
3.192966238941427060e-01,1.680303959943750813e-01,-1.139879552087265935e-01
-2.195646465267329650e-01,-1.359770821275146924e-01,1.825559986150854241e-02
1.204217692946951343e-02,2.286654066399871899e-01,5.217271126558066241e-01
3.897684251236245290e-01,-2.708525427682280384e-02,7.301444626277731054e-02
1.052355442816375886e-01,2.053921672298198928e-02,7.152980270972053578e-02
3.294327969506917198e-01,-9.047207273847458764e-02,1.481282137237680263e-01
-2.704532523677398714e-01,2.755539078721140275e-02,-5.818139900501265172e-02
-4.332217608052874036e-02,-1.803736114531310497e-01,-8.983739691748846012e-02
2.662234847228109880e-01,6.258820426539332682e-02,5.603118347883150052e-02
7.783664903201539809e-02,1.613022364555810051e-01,2.295418746560392853e-01
2.966452217885722983e-02,1.046355413450701793e-01,2.487900343331687081e-01
-1.804263176345925757e-01,4.467146606567563016e-01,1.308002312934661848e-01
-1.651961384530304180e-02,-4.313621459824869275e-02,8.860152173537962084e-02
1.268941836809188151e-01,1.852429157588602604e-01,4.286256794984508178e-01
-4.185219878354337619e-01,7.130346061635103871e-02,1.982582653026459529e-01
1.234565228583509172e-01,-6.789954127387289040e-02,1.634205604346865293e-01
-1.114586780007652961e-01,7.239203160359400369e-02,1.314348871712575917e-01
-1.330519424429692510e-01,2.350388352272398951e-01,-2.104367747161877411e-01
-7.438023076430747005e-02,2.315397019274786361e-01,8.181983882364998739e-02
1.062925540042989891e-01,3.596125535614306812e-01,3.661979175562726230e-01
2.019785975394539079e-02,4.082144085752685558e-02,9.993213199523975909e-02
8.064412501521270316e-02,-5.832349893951576519e-02,1.452060719405328937e-01
2.045515862321881095e-02,-3.177405927646925754e-02,1.753095426185168892e-01
-2.515006886863191404e-01,2.163598451985332405e-01,3.071298321185977342e-01
-2.817340504344226920e-02,-8.099007490054338509e-02,3.215042674543401868e-01
2.462630595235647812e-01,1.896182876550348007e-01,4.687978687797546007e-01
2.486401888514636893e-01,5.121917106027828320e-02,-8.588836864638753343e-02
-4.630787151763774562e-02,-9.767408110507386221e-02,9.907855448632721385e-02
-2.075163681052477962e-02,1.725287743642162919e-01,4.989656362215338370e-01
4.462530088455378685e-01,-1.457457055459566130e-02,3.497641065899019797e-01
-2.625853197863088906e-01,4.786925961233749749e-02,3.802586070875401680e-01
-2.773268763179070895e-01,3.492921394687834025e-01,1.849987659664404094e-01
7.272342158176850480e-02,-3.690187510688513334e-02,5.538421854716100989e-02
-9.885506782662785430e-02,7.737207130714850167e-02,-9.247687107022709019e-02
-7.834012283414626410e-02,1.948751351447074870e-02,6.156884122128559733e-01
1.372742349896066971e-01,-3.147620595353551876e-01,-1.964726693727220919e-01
-6.959464182140516486e-02,-4.270881534270619395e-02,1.186650981270068878e-01
1.594228888494721164e-01,-3.108417628472743832e-01,-1.708934565603958261e-02
1.014069999143526468e-01,-8.134369241097492986e-02,1.247280028544696939e-01
-5.348449098403065122e-03,-5.718127933964974735e-03,4.225340436877941808e-01
1.493370993867076668e-01,-2.548841730907039915e-01,9.663680086186836327e-02
2.459838852606207604e-01,-2.147015044563553576e-01,3.125562384049344195e-02
1.380731651402060944e-01,-2.869265128715050781e-02,1.383206493567577522e-01
3.055421917310096463e-02,1.460554246810084889e-02,2.270675060898247333e-01
-1.012844836216261341e-01,-2.725360149036529234e-01,5.317875221651957585e-01
2.803593366354281136e-01,-2.130294265082673666e-01,4.483363903304373732e-01
3.951668472755528461e-01,1.107094660892356773e-02,-1.817066406673633616e-01
8.309804139161529324e-02,-7.410499731568007120e-02,9.706523487207484313e-02
-1.064365138595352311e-01,1.792989138593452381e-01,-1.944352276674865543e-01
1.439796231847042529e-01,-1.410950228713539201e-01,1.626088246560388750e-01
-6.001862851829624368e-02,-4.756942140540717373e-02,1.589109409060172340e-01
1.477109982766029173e-01,1.419556908728815126e-01,9.943500284508345610e-02
1.099577968535987021e-02,1.750796170159484855e-01,8.123801188457402400e-02
-4.620468269904328129e-01,2.106299473130716915e-02,-6.250290007199368891e-02
3.266846464355045720e-02,1.787840590952481934e-01,1.513571497328473903e-01
-6.819683790458877168e-03,1.317377018492009999e-01,5.241691546853750605e-01
6.950692665009985949e-02,8.684192896578693532e-04,-8.454113419653913608e-02
1.263281850771219572e-01,1.574397463158914434e-01,1.231170227825345437e-01
-1.433307324891932855e-01,-4.004430031447895333e-01,1.575561366064807955e-01
5.170172178283607284e-03,-2.336434713120972839e-01,4.996697325113028665e-01
-6.765255395279126671e-02,3.703566870668765221e-01,-1.985394950022536797e-01
-1.542063041420883296e-01,5.895903586614181791e-02,1.803176113608648545e-01
2.398885005817840421e-01,-1.131151673398501090e-01,1.287472799577818738e-01
2.556916194955755062e-01,-1.348416485345684812e-01,5.326823539966345500e-01
2.795384775768955388e-01,-2.205621639286939883e-01,3.268997813271110608e-01
1.996986070343456932e-01,3.524184762312076308e-02,5.467350763908119804e-01
3.202825640437902965e-01,-1.237802659261823951e-01,-1.281522802132708527e-01
-3.973107489412390225e-01,-9.629400087433945266e-02,-1.657877124077666506e-02
-1.013301418120965969e-01,-1.567113148366770237e-01,7.302124845952628895e-02
-1.699283648084697063e-01,1.110061119447554312e-02,1.501121273302920001e-01
-2.141392741500937891e-01,-1.708996578906660513e-01,-1.084887515141197967e-01
-1.982809689078739446e-01,-7.448158571020244145e-02,-4.111011849958010056e-02
5.774708230025914213e-02,1.372008347551766094e-01,1.085205033999136204e-01
-4.717406518698203932e-01,-8.623432231990466046e-02,8.124414827396263250e-02
-2.822362144443866239e-01,1.689646564329679718e-03,7.527387677504568386e-02
1.057799392117509257e-01,3.670321734576848516e-01,3.996908710521618335e-01
2.022874836839171353e-01,1.025080203302376342e-01,2.495506765981268457e-02
-1.581641674260657326e-01,-1.168411837064152192e-01,2.400411078961423722e-02
-2.964703368954330759e-02,3.192954356679779671e-01,9.690767129462843354e-02
2.116758017515874002e-03,6.333655265614451801e-02,4.746075587334236401e-02
2.139311202594692263e-01,6.628499104636220718e-02,2.058536399812748718e-01
1.508995284369252926e-02,1.060966608557154314e-02,7.310874052215725338e-02
-1.797545737974462210e-01,1.200211840947974437e-02,1.133948104169428817e-01
1.425064231391772185e-01,-3.542307591546828283e-01,-2.119393047369182992e-01
-1.174291167781664480e-01,-8.284323700850483585e-02,7.904393494610306714e-02
1.112446627395499849e-01,-8.502788920317431998e-02,5.514695070678057309e-01
-1.602624000797828741e-01,4.618418103154869336e-01,1.924231497493783874e-02
3.937037695997087638e-01,1.980991619975420170e-01,-7.993497447234970688e-02
1.467664666114099348e-01,-3.228302292829687836e-01,1.354741720945251693e-02
-8.008847477973226464e-03,4.720156167393324553e-01,-7.434404179069734227e-03
-2.139585350049385548e-01,-4.255652892673424947e-01,1.574535026628713086e-01
3.503754111225618750e-01,2.655563279065358828e-01,2.484089062730576170e-01
4.903597682172048389e-01,8.407129683145482535e-02,1.349116862771083669e-01
-1.828093203453232674e-01,-3.492903048626262996e-01,-1.871892306893723767e-01
-3.357465287774721863e-02,-6.338445847957482893e-02,1.505927757158778135e-01
-1.024706960454258853e-01,1.970511053852045669e-01,4.589061680031464308e-02
-1.169166126096825992e-01,5.456905341623927846e-02,1.205246649681101234e-01
2.079200561908404743e-01,2.051048857234956391e-01,-4.738409311597610585e-02
1.298047489175365721e-01,-1.628708277909214630e-01,-6.807400522667836351e-02
-3.538869495231336537e-02,-5.909571369905058935e-02,1.563746582509540906e-01
7.636032713917695336e-02,2.446488320927813209e-01,3.384086957194852863e-01
-6.517112109330763792e-02,-1.217943523093615449e-01,1.213038179026098284e-01
1.878794750493511523e-01,-1.544635684504295503e-01,1.775250736391557616e-01
1.528047154200534719e-01,-9.639291763534846291e-02,-8.796344293000891990e-03
-8.995032977460781787e-02,2.738292970259125214e-01,3.274409792388731089e-01
2.447799731758135422e-01,2.513936413649417445e-01,3.596817645366203187e-01
1.177714765140119441e-01,-1.898226784871039075e-03,3.431568630703397682e-01
-1.974309235746965763e-01,2.528788679225555391e-01,2.920234135522005170e-01
-3.287352679135842615e-01,-1.354210348597358893e-01,1.016109398532950708e-01
-1.119183107294380308e-01,-8.731826269794804030e-02,1.234278409167008372e-01
-1.156828161240289199e-01,2.291971033403299995e-01,1.627286170036361945e-01
3.637611643976092733e-03,1.590620249333683789e-02,1.751565005340543768e-01
-1.260441332848032947e-01,-5.172092263673392504e-02,5.880285652927449425e-01
-4.644349319498700113e-02,1.114764646295034467e-01,-3.617850490217206505e-01
3.774637427581625237e-01,2.109255547944872133e-01,3.440357123921423677e-01
-1.002722952719234117e-01,2.007051353992855836e-02,1.339125076040600104e-01
6.249590952850309078e-02,4.849000893441121063e-01,1.332096763433001929e-01
5.506827878585364433e-02,1.537318090296307116e-01,3.286584492870437552e-03
7.940753047564637346e-02,6.909818053552402306e-02,-3.338366969407466911e-01
-1.737636313877573280e-02,3.178260044484315996e-03,6.547700822934449105e-02
-2.234470666129669270e-01,4.965286103359845687e-02,-2.758093513538559804e-01
-1.587349082310707815e-01,1.846850216926793353e-01,2.636458746454438673e-01
-1.843094012157618922e-01,1.609956170996941494e-01,4.191275257081711891e-01
9.904123715407951722e-02,-1.478374973534538894e-01,5.606724750766627352e-01
2.637810542020049831e-02,-1.137567267538230342e-01,1.213962178830770289e-01
-1.962597155793860959e-01,4.148402170357579771e-02,1.094594522265204123e-01
-3.259152369495646462e-01,-2.082441236498136852e-02,3.945400467205611439e-01
7.067111450324267685e-02,6.844010134152342384e-02,6.061565095495007327e-01
2.482130069485044555e-01,-2.403033947123335567e-02,5.316547745606743369e-01
2.843443218224528946e-01,2.231038310604312527e-02,4.107269471961483287e-02
-1.634434967028548791e-01,1.794661056562296408e-01,4.353884038956419844e-01
1.095392321238634475e-01,4.397131397274937903e-02,-3.654914624448543092e-01
-6.750575076578569853e-03,-2.683143639056991686e-02,1.638098031074453342e-01
1.964959011160515301e-01,-7.687976104548650824e-02,5.728172968842574209e-01
1.193960708612212471e-02,5.597475639145366817e-04,1.670233673746410741e-01
2.657599291328575919e-02,3.489329394084152991e-01,2.937853864151954153e-01
-2.856775784229581561e-01,-1.762116835352476318e-01,4.674051473561297715e-02
8.287589937947067997e-02,-1.278765438287289002e-01,5.286128093200368472e-01
-5.037574681797942766e-01,-4.624284262535176965e-04,1.146080770682535444e-01
2.650315906897757201e-01,-1.873419432185493005e-01,-2.110788074623738408e-01
-5.655119436614720885e-02,-9.822442546516818584e-04,1.469080774596933647e-01
-1.117065161748294067e-01,4.105359495813654808e-02,1.702395181286302517e-01
3.699238472639530817e-02,2.367318441294499407e-02,-3.209550024932852907e-01
4.603257682559999120e-01,5.857917755120706227e-02,4.968756751990022202e-02
-4.008584613778250205e-02,-3.337407453783564765e-02,1.022215938808227059e-01
4.662922851626304099e-03,2.170458010313525976e-01,5.555790626411067912e-01
-2.802172772485493901e-01,-2.369671563964028671e-01,4.646198262650853561e-01
2.412595154438759715e-01,2.885783818385247862e-02,-1.315647752412180127e-01
1.753748362342487464e-03,-7.622833488166246008e-02,6.102579478536036550e-01
-3.631729588429506994e-01,2.243202478422601509e-01,1.333957764724414963e-01
3.570761989163517836e-02,3.009094413814187435e-02,1.616266489262294381e-01
4.796797616016497123e-01,9.014776521216277816e-02,3.436348601426167382e-02
-1.475713531466525952e-01,2.045013121378331800e-01,2.943485563287187579e-01
1.176965001835603014e-01,2.172647325145218300e-01,5.220764933701974586e-01
-2.833225664937716881e-01,-4.111216287597640323e-02,2.168243959817289790e-02
-1.916501203061484193e-01,-2.170600666866504547e-01,-6.731330957050425667e-02
-4.591307635912269397e-02,-2.600001982158658964e-01,5.368844404352144384e-01
1.820952381231383532e-01,5.563939617154894934e-02,-1.274589424139883631e-01
-1.073413798097825333e-01,-2.961095420849671478e-03,1.888761338358845576e-01
-2.832637453466060329e-01,3.256769688598854517e-01,-5.102929563039567545e-02
-2.804457854846846288e-01,-1.696980107401756810e-01,4.466327799645187779e-01
-6.601404289017498428e-02,3.818148760429397326e-01,4.163838507985804793e-01
-3.548245214018294069e-01,2.879729595832985489e-01,2.837606426181188413e-01
4.011062796799392816e-01,9.282041494896237088e-02,1.629545344796940465e-01
-5.690874569983546405e-02,1.580852912734916627e-01,6.116990871857128087e-02
2.665616899369679590e-02,-6.078937844063220242e-02,7.007000498931620358e-02
1.783297956693102593e-01,-1.005816741578906826e-01,5.887584734551724874e-02
-5.565959697640088938e-02,-3.216977060169579072e-01,4.679886109821750351e-01
-2.467221775117524329e-02,4.990234947061157611e-02,1.037454263541082999e-01
3.921348259479876530e-01,7.228352822292274937e-02,1.027079145681374095e-01
-3.505384131537432335e-01,1.905547692810431737e-01,-1.427111645504069992e-01
-1.615203426485044003e-01,1.818987144967915970e-01,-1.718785302933210635e-01
-2.910150566537669237e-01,-3.131441598759249212e-01,3.731808449615508505e-01
1.721532692341185555e-01,1.027462257882209018e-01,1.362862723444645263e-01
1.743959398696031671e-01,-4.371202045759738364e-01,6.483333124000356662e-02
3.508303807257021067e-02,-1.811100303293809999e-01,-2.438871358021069136e-01
-3.644654793218569666e-01,7.165806426434791210e-02,7.736802056774751135e-02
2.301967180926373924e-01,-4.323472548967112750e-01,9.196615100396805798e-02
-1.171286710172632778e-01,2.346875841442396249e-01,3.111606830292624193e-01
3.170397567654477666e-01,6.394231529462116037e-02,2.274925915412318866e-01
4.487098565296313568e-01,7.224761884394564904e-02,-1.016609298571211351e-01
7.430048137813993758e-02,2.119700932427944773e-01,1.486974657652092024e-01
-1.485435993441444891e-01,-3.184458154130407337e-01,3.650829261948875248e-01
-4.784774909682760757e-01,8.183258356702297065e-02,9.332399800445595472e-02
-2.627541893464114264e-01,2.968316340890825855e-01,2.863135030362216060e-01
-6.316926680993864562e-02,-1.318627715025911251e-01,6.018818920506849857e-01
-6.433231422952462308e-02,3.468176969948782995e-02,-3.568038759562728313e-01
-6.521772434558931186e-02,-1.839240546415720767e-01,6.265408453211628037e-02
-2.581606465544453721e-01,2.767009849425507984e-01,1.133027317901521558e-01
